,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/P90,Ast/P90,G+A/P90,G-PK/P90,G+A-PK/P90,xG,npxG,xA,npxG+xA,xG/P90,xA/P90,xG+xA/P90,npxG/P90,npxG+xA/P90
391,Rogério,br BRA,DF,23.0,23,19,1729.0,19.2,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,0.4,0.4,2.2,2.5,0.02,0.11,0.13,0.02,0.13
392,Jeremy Toljan,de GER,DF,26.0,20,15,1399.0,15.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,0.1,0.1,1.1,1.2,0.0,0.07,0.08,0.0,0.08
393,Kaan Ayhan,tr TUR,DF,26.0,23,14,1354.0,15.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.07,0.0,0.07,0.07,0.07,0.3,0.3,0.0,0.4,0.02,0.0,0.02,0.02,0.02
394,Grégoire Defrel,mq MTQ,FW,30.0,38,11,1362.0,15.1,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.13,0.13,0.26,0.13,0.26,3.9,3.9,2.1,6.0,0.26,0.14,0.4,0.26,0.4
395,Matheus Henrique,br BRA,MF,23.0,25,10,1078.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,0.3,0.3,1.1,1.4,0.03,0.09,0.12,0.03,0.12
396,Filip Đuričić,rs SRB,"MF,FW",29.0,12,9,671.0,7.5,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.27,0.13,0.4,0.27,0.4,2.0,2.0,1.3,3.3,0.27,0.17,0.44,0.27,0.44
397,Jeremie Boga,ci CIV,"FW,MF",24.0,12,8,670.0,7.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,1.0,1.0,0.8,1.8,0.13,0.1,0.24,0.13,0.24
398,Abdou Harroui,nl NED,MF,23.0,22,3,452.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.6,0.09,0.03,0.12,0.09,0.12
399,Francesco Magnanelli,it ITA,MF,36.0,12,2,271.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02
400,Francesco Caputo,it ITA,FW,33.0,2,2,156.0,1.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58,0.58,0.0,0.58,0.7,0.7,0.4,1.0,0.39,0.21,0.6,0.39,0.6
401,Gianluca Pegolo,it ITA,GK,40.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Ruan,br BRA,DF,22.0,10,0,214.0,2.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04
403,Emil Ceide,no NOR,"FW,DF",19.0,6,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,Federico Peluso,it ITA,DF,37.0,2,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Brain Oddei,it ITA,FW,18.0,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.29,0.0,1.29,1.29,1.29
406,Giacomo Satalino,it ITA,GK,22.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,Luigi Samele,it ITA,FW,19.0,2,0,5.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,18.0,0.0,0.0,0.4,0.4,0.0,6.52,6.52,0.0,6.52
408,Edoardo Goldaniga,it ITA,"MF,DF",27.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Salim Abubakar,gh GHA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
410,Christian Aucelli,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
411,Riccardo Ciervo,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
412,Lukáš Haraslín,sk SVK,"FW,MF",25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
413,Justin Kumi,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
414,Asan Mata,al ALB,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
415,Yeferson Paz,co COL,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
416,Edoardo Pieragnolo,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
417,Filippo Romagna,it ITA,DF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
418,Samuele Vitale,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
419,Gioele Zacchi,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
420,Marco Silvestri,it ITA,GK,30.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
421,Rodrigo Becão,br BRA,DF,25.0,35,35,3130.0,34.8,2.0,1.0,2.0,0.0,0.0,10.0,0.0,0.06,0.03,0.09,0.06,0.09,1.1,1.1,0.8,1.9,0.03,0.02,0.05,0.03,0.05
422,Walace,br BRA,MF,26.0,36,33,2970.0,33.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.03,0.0,0.03,0.03,0.03,1.4,1.4,2.1,3.5,0.04,0.06,0.11,0.04,0.11
423,Nahuel Molina,ar ARG,DF,23.0,35,31,2638.0,29.3,7.0,2.0,7.0,0.0,0.0,7.0,1.0,0.24,0.07,0.31,0.24,0.31,4.1,4.1,3.7,7.8,0.14,0.12,0.26,0.14,0.26
424,Gerard Deulofeu,es ESP,"FW,MF",27.0,34,31,2616.0,29.1,13.0,5.0,12.0,1.0,1.0,9.0,0.0,0.45,0.17,0.62,0.41,0.58,8.5,7.8,7.0,14.8,0.29,0.24,0.54,0.27,0.51
425,Iyenoma Udogie,it ITA,DF,18.0,35,29,2477.0,27.5,5.0,3.0,5.0,0.0,0.0,4.0,0.0,0.18,0.11,0.29,0.18,0.29,3.9,3.9,2.1,6.0,0.14,0.08,0.22,0.14,0.22
426,Jean-Victor Makengo,fr FRA,MF,23.0,33,26,2351.0,26.1,1.0,3.0,1.0,0.0,0.0,7.0,1.0,0.04,0.11,0.15,0.04,0.15,2.3,2.3,2.0,4.3,0.09,0.08,0.17,0.09,0.17
427,Beto,gw GNB,FW,23.0,28,24,2173.0,24.1,11.0,0.0,11.0,0.0,0.0,1.0,0.0,0.46,0.0,0.46,0.46,0.46,10.6,10.6,1.5,12.1,0.44,0.06,0.5,0.44,0.5
428,Bram Nuytinck,nl NED,DF,31.0,27,23,2033.0,22.6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.04,0.0,0.04,0.04,0.04,1.2,1.2,0.2,1.4,0.05,0.01,0.06,0.05,0.06
429,Roberto Pereyra,ar ARG,"MF,FW",30.0,24,22,1794.0,19.9,3.0,5.0,2.0,1.0,2.0,10.0,1.0,0.15,0.25,0.4,0.1,0.35,4.5,3.0,3.2,6.2,0.23,0.16,0.39,0.15,0.31
430,Tolgay Arslan,de GER,MF,30.0,30,22,1658.0,18.4,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.05,0.0,0.05,0.05,0.05,1.2,1.2,1.7,2.9,0.07,0.09,0.16,0.07,0.16
431,Nehuén Pérez,ar ARG,DF,21.0,20,19,1692.0,18.8,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.05,0.05,0.0,0.05,1.2,1.2,0.5,1.7,0.06,0.03,0.09,0.06,0.09
432,Samir Santos,br BRA,DF,26.0,17,17,1421.0,15.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,1.4,0.08,0.01,0.09,0.08,0.09
433,Pablo Marí,es ESP,DF,27.0,15,15,1341.0,14.9,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.13,0.0,0.13,0.13,0.13,0.6,0.6,0.8,1.4,0.04,0.05,0.09,0.04,0.09
434,Ignacio Pussetto,ar ARG,"FW,MF",25.0,28,11,1204.0,13.4,4.0,4.0,3.0,1.0,1.0,4.0,0.0,0.3,0.3,0.6,0.22,0.52,4.9,4.2,2.6,6.8,0.37,0.19,0.56,0.31,0.51
435,Isaac Success,ng NGA,FW,25.0,22,11,911.0,10.1,2.0,6.0,2.0,0.0,0.0,1.0,1.0,0.2,0.59,0.79,0.2,0.79,2.5,2.5,3.0,5.5,0.25,0.3,0.55,0.25,0.55
436,Jens Stryger Larsen,dk DEN,DF,30.0,11,8,684.0,7.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,0.7,0.7,0.9,1.6,0.09,0.12,0.21,0.09,0.21
437,Brandon Soppy,fr FRA,"DF,MF",19.0,28,7,777.0,8.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.05,0.03,0.08,0.05,0.08
438,Marvin Zeegelaar,nl NED,DF,30.0,14,6,643.0,7.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.02,0.01,0.03,0.02,0.03
439,Mato Jajalo,ba BIH,MF,33.0,22,6,629.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14,0.14,0.0,0.14,0.5,0.5,0.7,1.2,0.07,0.1,0.17,0.07,0.17
440,Daniele Padelli,it ITA,GK,35.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,Sebastien De Maio,fr FRA,DF,34.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.14,0.14,0.0,0.14
442,Lazar Samardzic,de GER,MF,19.0,22,1,490.0,5.4,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.37,0.37,0.73,0.37,0.73,1.1,1.1,1.8,2.9,0.19,0.33,0.53,0.19,0.53
443,Ilija Nestorovski,mk MKD,FW,31.0,7,1,188.0,2.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48,0.0,0.48,0.48,0.48,0.7,0.7,0.8,1.5,0.33,0.37,0.7,0.33,0.7
444,Fernando Forestieri,it ITA,"FW,MF",31.0,4,0,58.0,0.6,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.1,1.55,4.66,3.1,4.66,1.0,1.0,0.1,1.0,1.5,0.13,1.63,1.5,1.63
445,Simone Pafundi,it ITA,FW,15.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.32,0.3,0.62,0.32,0.62
446,Stefano Okaka,it ITA,FW,31.0,2,0,22.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.09,4.09,0.0,4.09,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
447,Filip Benković,hr CRO,"DF,FW",24.0,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.95,0.0,0.95,0.95,0.95
448,Riccardo Pinzi,it ITA,MF,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,Marco Ballarini,it ITA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
450,Matteo Carnelos,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
451,Riccardo Castagnaviz,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
452,Nicolò Cocetta,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
453,Lorenzo Codutti,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
454,Mattia Damiani,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
455,Jacopo Fedrizzi,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
456,Manuel Gasparini,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
457,Cristo González,es ESP,FW,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
458,Simone Ianesi,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
459,Raed Jaziri,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
460,Martin Palumbo,no NOR,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
461,Edoardo Piana,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
462,Antonio Santurro,do DOM,GK,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
463,Simone Scuffet,it ITA,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
464,Łukasz Skorupski,pl POL,GK,30.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Aaron Hickey,sct SCO,DF,19.0,36,34,2820.0,31.3,5.0,1.0,5.0,0.0,0.0,7.0,0.0,0.16,0.03,0.19,0.16,0.19,1.1,1.1,1.4,2.5,0.04,0.04,0.08,0.04,0.08
466,Gary Medel,cl CHI,DF,33.0,33,32,2823.0,31.4,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.03,0.03,0.0,0.03,0.3,0.3,0.0,0.3,0.01,0.0,0.01,0.01,0.01
467,Marko Arnautović,at AUT,FW,32.0,33,32,2694.0,29.9,14.0,1.0,12.0,2.0,3.0,6.0,0.0,0.47,0.03,0.5,0.4,0.43,14.7,12.5,4.4,16.9,0.49,0.15,0.64,0.42,0.57
468,Roberto Soriano,it ITA,"MF,FW",30.0,35,32,2622.0,29.1,0.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,0.14,0.14,0.0,0.14,1.9,1.9,4.2,6.1,0.06,0.14,0.21,0.06,0.21
469,Mattias Svanberg,se SWE,MF,22.0,36,31,2564.0,28.5,3.0,3.0,3.0,0.0,0.0,7.0,0.0,0.11,0.11,0.21,0.11,0.21,2.0,2.0,3.4,5.5,0.07,0.12,0.19,0.07,0.19
470,Arthur Theate,be BEL,DF,21.0,31,28,2424.0,26.9,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.07,0.04,0.11,0.07,0.11,1.5,1.5,0.3,1.8,0.06,0.01,0.07,0.06,0.07
471,Lorenzo De Silvestri,it ITA,DF,33.0,31,27,2294.0,25.5,3.0,2.0,3.0,0.0,0.0,7.0,0.0,0.12,0.08,0.2,0.12,0.2,2.0,2.0,2.1,4.0,0.08,0.08,0.16,0.08,0.16
472,Adama Soumaoro,fr FRA,DF,29.0,28,26,2266.0,25.2,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,0.9,0.03,0.0,0.04,0.03,0.04
473,Musa Barrow,gm GAM,"FW,MF",22.0,34,25,2134.0,23.7,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.25,0.25,0.51,0.25,0.51,5.4,5.4,4.4,9.8,0.23,0.18,0.41,0.23,0.41
474,Nicolás Domínguez,ar ARG,MF,23.0,28,23,2015.0,22.4,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.13,0.13,0.0,0.13,1.6,1.6,2.2,3.8,0.07,0.1,0.17,0.07,0.17
475,Riccardo Orsolini,it ITA,FW,24.0,29,21,1785.0,19.8,6.0,3.0,4.0,2.0,2.0,2.0,0.0,0.3,0.15,0.45,0.2,0.35,6.2,4.7,1.9,6.6,0.31,0.1,0.41,0.24,0.33
476,Jerdy Schouten,nl NED,MF,24.0,17,16,1392.0,15.5,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.06,0.06,0.13,0.06,0.13,0.2,0.2,0.6,0.8,0.01,0.04,0.05,0.01,0.05
477,Kevin Bonifazi,it ITA,DF,25.0,22,14,1210.0,13.4,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.5,0.05,0.06,0.11,0.05,0.11
478,Mitchell Dijks,nl NED,DF,28.0,16,7,694.0,7.7,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.26,0.26,0.0,0.26,0.6,0.6,0.4,1.0,0.08,0.05,0.13,0.08,0.13
479,Luis Binks,eng ENG,DF,19.0,15,7,646.0,7.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.01,0.01,0.01
480,Nicola Sansone,it ITA,"FW,MF",29.0,27,6,896.0,10.0,2.0,3.0,2.0,0.0,0.0,6.0,0.0,0.2,0.3,0.5,0.2,0.5,3.0,3.0,2.1,5.1,0.3,0.21,0.51,0.3,0.51
481,Andreas Skov Olsen,dk DEN,"DF,FW",21.0,18,6,747.0,8.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,0.9,0.9,0.4,1.3,0.11,0.05,0.15,0.11,0.15
482,Michel Aebischer,ch SUI,MF,24.0,12,4,443.0,4.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.03,0.08,0.11,0.03,0.11
483,Emanuel Vignato,it ITA,"MF,DF",20.0,24,3,594.0,6.6,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15,0.2,0.2,1.7,2.0,0.04,0.26,0.3,0.04,0.3
484,Francesco Bardi,it ITA,GK,29.0,2,2,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,Denso Kasius,nl NED,DF,18.0,7,1,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.05,0.2,0.25,0.05,0.25
486,Ibrahima Mbaye,sn SEN,DF,26.0,6,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,Nicolas Viola,it ITA,MF,31.0,6,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
488,Kingsley Michael,ng NGA,MF,21.0,2,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
489,Antonio Raimondo,it ITA,FW,17.0,1,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.13,0.0,0.13,0.13,0.13
490,Wisdom Amey,it ITA,DF,15.0,1,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,Federico Santander,py PAR,"FW,DF",30.0,7,0,67.0,0.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.34,0.0,1.34,1.34,1.34,0.4,0.4,0.1,0.5,0.54,0.14,0.68,0.54,0.68
492,Diego Falcinelli,it ITA,"FW,MF",30.0,6,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.52,0.0,0.52,0.52,0.52
493,Riccardo Stivanello,it ITA,DF,17.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,Kacper Urbanski,pl POL,MF,16.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Sydney van Hooijdonk,nl NED,"FW,MF",21.0,4,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11
496,Ebenezer Annan,gh GHA,DF,18.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,Niklas Pyyhtiä,fi FIN,MF,17.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,Takehiro Tomiyasu,jp JPN,DF,22.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3
499,Nicola Bagnolini,it ITA,GK,17.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Gianmarco Cangiano,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
501,Gabriele Corbo,it ITA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
502,Davide Franzini,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
503,Omar Khailoti,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
504,Marco Molla,al ALB,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
505,Mattia Pagliuca,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
506,Guglielmo Vicario,it ITA,GK,24.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,Andrea Pinamonti,it ITA,FW,22.0,36,32,2869.0,31.9,13.0,2.0,9.0,4.0,4.0,4.0,0.0,0.41,0.06,0.47,0.28,0.35,11.9,8.9,2.3,11.2,0.37,0.07,0.45,0.28,0.35
508,Petar Stojanović,si SVN,DF,25.0,33,32,2735.0,30.4,1.0,1.0,1.0,0.0,0.0,11.0,1.0,0.03,0.03,0.07,0.03,0.07,0.9,0.9,3.4,4.4,0.03,0.11,0.14,0.03,0.14
509,Szymon Żurkowski,pl POL,MF,23.0,35,29,2307.0,25.6,6.0,2.0,6.0,0.0,0.0,5.0,0.0,0.23,0.08,0.31,0.23,0.31,4.1,4.1,1.5,5.5,0.16,0.06,0.22,0.16,0.22
510,Filippo Bandinelli,it ITA,MF,26.0,35,24,1955.0,21.7,2.0,3.0,2.0,0.0,0.0,10.0,0.0,0.09,0.14,0.23,0.09,0.23,2.6,2.6,3.1,5.6,0.12,0.14,0.26,0.12,0.26
511,Nedim Bajrami,al ALB,"MF,FW",22.0,35,23,2054.0,22.8,6.0,5.0,3.0,3.0,3.0,3.0,0.0,0.26,0.22,0.48,0.13,0.35,6.2,3.9,5.2,9.1,0.27,0.23,0.5,0.17,0.4
512,Liam Henderson,sct SCO,MF,25.0,38,23,2020.0,22.4,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.09,0.13,0.22,0.09,0.22,2.5,2.5,3.4,5.9,0.11,0.15,0.26,0.11,0.26
513,Sebastiano Luperto,it ITA,DF,24.0,24,22,1958.0,21.8,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.05,0.05,0.0,0.05,0.9,0.9,0.5,1.4,0.04,0.02,0.06,0.04,0.06
514,Samuele Ricci,it ITA,MF,19.0,21,17,1530.0,17.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.06,0.06,0.12,0.06,0.12,0.2,0.2,0.3,0.5,0.01,0.02,0.03,0.01,0.03
515,Simone Romagnoli,it ITA,DF,31.0,19,17,1497.0,16.6,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,1.4,1.4,0.3,1.6,0.08,0.02,0.1,0.08,0.1
516,Federico Di Francesco,it ITA,"FW,MF",27.0,26,17,1367.0,15.2,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.33,0.0,0.33,0.33,0.33,2.4,2.4,1.0,3.4,0.16,0.06,0.22,0.16,0.22
517,Mattia Viti,it ITA,DF,19.0,20,16,1491.0,16.6,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.03,0.0,0.03,0.03,0.03
518,Fabiano Parisi,it ITA,DF,20.0,25,16,1477.0,16.4,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,0.8,0.8,0.6,1.3,0.05,0.03,0.08,0.05,0.08
519,Riccardo Marchizza,it ITA,DF,23.0,19,16,1346.0,15.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07,0.07,0.0,0.07,0.3,0.3,1.6,1.9,0.02,0.1,0.12,0.02,0.12
520,Patrick Cutrone,it ITA,FW,23.0,28,15,1401.0,15.6,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19,4.7,4.7,0.9,5.6,0.3,0.06,0.36,0.3,0.36
521,Kristjan Asllani,al ALB,MF,19.0,23,14,1353.0,15.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.07,0.07,0.13,0.07,0.13,0.8,0.8,1.1,1.9,0.05,0.07,0.13,0.05,0.13
522,Ardian Ismajli,al ALB,DF,24.0,20,13,1272.0,14.1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.02,0.0,0.03,0.02,0.03
